http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E004-H3K79me2.narrowPeak.gz	roadmap	E004-H3K79me2	h3k79me2	esdr_h1_bmp4_meso
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E004-H3K9ac.narrowPeak.gz	roadmap	E004-H3K9ac	h3k9ac	esdr_h1_bmp4_meso
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E004-H3K9me3.narrowPeak.gz	roadmap	E004-H3K9me3	h3k9me3	esdr_h1_bmp4_meso
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E004-H4K8ac.narrowPeak.gz	roadmap	E004-H4K8ac	h4k8ac	esdr_h1_bmp4_meso
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E005-DNase.hotspot.fdr0.01.peaks.bed.gz	roadmap	E005-DNase	dnase	esdr_h1_bmp4_trop
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E005-H2A.Z.narrowPeak.gz	roadmap	E005-H2A.Z	h2az	esdr_h1_bmp4_trop
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E005-H2AK5ac.narrowPeak.gz	roadmap	E005-H2AK5ac	h2ak5ac	esdr_h1_bmp4_trop
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E005-H2BK120ac.narrowPeak.gz	roadmap	E005-H2BK120ac	h2bk120ac	esdr_h1_bmp4_trop
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E005-H2BK12ac.narrowPeak.gz	roadmap	E005-H2BK12ac	h2bk12ac	esdr_h1_bmp4_trop
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E005-H2BK5ac.narrowPeak.gz	roadmap	E005-H2BK5ac	h2bk5ac	esdr_h1_bmp4_trop
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E005-H3K14ac.narrowPeak.gz	roadmap	E005-H3K14ac	h3k14ac	esdr_h1_bmp4_trop
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E005-H3K18ac.narrowPeak.gz	roadmap	E005-H3K18ac	h3k18ac	esdr_h1_bmp4_trop
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E005-H3K23ac.narrowPeak.gz	roadmap	E005-H3K23ac	h3k23ac	esdr_h1_bmp4_trop
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E005-H3K27ac.narrowPeak.gz	roadmap	E005-H3K27ac	h3k27ac	esdr_h1_bmp4_trop
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E005-H3K27me3.narrowPeak.gz	roadmap	E005-H3K27me3	h3k27me3	esdr_h1_bmp4_trop
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E005-H3K36me3.narrowPeak.gz	roadmap	E005-H3K36me3	h3k36me3	esdr_h1_bmp4_trop
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E005-H3K4ac.narrowPeak.gz	roadmap	E005-H3K4ac	h3k4ac	esdr_h1_bmp4_trop
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E005-H3K4me1.narrowPeak.gz	roadmap	E005-H3K4me1	h3k4me1	esdr_h1_bmp4_trop
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E005-H3K4me2.narrowPeak.gz	roadmap	E005-H3K4me2	h3k4me2	esdr_h1_bmp4_trop
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E005-H3K4me3.narrowPeak.gz	roadmap	E005-H3K4me3	h3k4me3	esdr_h1_bmp4_trop
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E005-H3K79me1.narrowPeak.gz	roadmap	E005-H3K79me1	h3k79me1	esdr_h1_bmp4_trop
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E005-H3K79me2.narrowPeak.gz	roadmap	E005-H3K79me2	h3k79me2	esdr_h1_bmp4_trop
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E005-H3K9ac.narrowPeak.gz	roadmap	E005-H3K9ac	h3k9ac	esdr_h1_bmp4_trop
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E005-H3K9me3.narrowPeak.gz	roadmap	E005-H3K9me3	h3k9me3	esdr_h1_bmp4_trop
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E005-H4K12ac.narrowPeak.gz	roadmap	E005-H4K12ac	h4k12ac	esdr_h1_bmp4_trop
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E005-H4K8ac.narrowPeak.gz	roadmap	E005-H4K8ac	h4k8ac	esdr_h1_bmp4_trop
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E005-H4K91ac.narrowPeak.gz	roadmap	E005-H4K91ac	h4k91ac	esdr_h1_bmp4_trop
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E006-DNase.hotspot.fdr0.01.peaks.bed.gz	roadmap	E006-DNase	dnase	esdr_h1_msc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E006-H2A.Z.narrowPeak.gz	roadmap	E006-H2A.Z	h2az	esdr_h1_msc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E006-H2AK5ac.narrowPeak.gz	roadmap	E006-H2AK5ac	h2ak5ac	esdr_h1_msc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E006-H2BK120ac.narrowPeak.gz	roadmap	E006-H2BK120ac	h2bk120ac	esdr_h1_msc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E006-H2BK12ac.narrowPeak.gz	roadmap	E006-H2BK12ac	h2bk12ac	esdr_h1_msc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E006-H2BK5ac.narrowPeak.gz	roadmap	E006-H2BK5ac	h2bk5ac	esdr_h1_msc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E006-H3K14ac.narrowPeak.gz	roadmap	E006-H3K14ac	h3k14ac	esdr_h1_msc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E006-H3K18ac.narrowPeak.gz	roadmap	E006-H3K18ac	h3k18ac	esdr_h1_msc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E006-H3K23ac.narrowPeak.gz	roadmap	E006-H3K23ac	h3k23ac	esdr_h1_msc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E006-H3K27ac.narrowPeak.gz	roadmap	E006-H3K27ac	h3k27ac	esdr_h1_msc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E006-H3K27me3.narrowPeak.gz	roadmap	E006-H3K27me3	h3k27me3	esdr_h1_msc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E006-H3K36me3.narrowPeak.gz	roadmap	E006-H3K36me3	h3k36me3	esdr_h1_msc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E006-H3K4ac.narrowPeak.gz	roadmap	E006-H3K4ac	h3k4ac	esdr_h1_msc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E006-H3K4me1.narrowPeak.gz	roadmap	E006-H3K4me1	h3k4me1	esdr_h1_msc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E006-H3K4me2.narrowPeak.gz	roadmap	E006-H3K4me2	h3k4me2	esdr_h1_msc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E006-H3K4me3.narrowPeak.gz	roadmap	E006-H3K4me3	h3k4me3	esdr_h1_msc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E006-H3K79me1.narrowPeak.gz	roadmap	E006-H3K79me1	h3k79me1	esdr_h1_msc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E006-H3K9ac.narrowPeak.gz	roadmap	E006-H3K9ac	h3k9ac	esdr_h1_msc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E006-H3K9me3.narrowPeak.gz	roadmap	E006-H3K9me3	h3k9me3	esdr_h1_msc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E006-H4K8ac.narrowPeak.gz	roadmap	E006-H4K8ac	h4k8ac	esdr_h1_msc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E006-H4K91ac.narrowPeak.gz	roadmap	E006-H4K91ac	h4k91ac	esdr_h1_msc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E007-DNase.hotspot.fdr0.01.peaks.bed.gz	roadmap	E007-DNase	dnase	esdr_h1_neur_prog
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E007-H2AK5ac.narrowPeak.gz	roadmap	E007-H2AK5ac	h2ak5ac	esdr_h1_neur_prog
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E007-H2BK120ac.narrowPeak.gz	roadmap	E007-H2BK120ac	h2bk120ac	esdr_h1_neur_prog
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E007-H2BK12ac.narrowPeak.gz	roadmap	E007-H2BK12ac	h2bk12ac	esdr_h1_neur_prog
